y,z
-1.114567938724231588e+01,2.429224718571127895e+01
-1.135282790226134075e+01,2.476414478899006255e+01
-1.152561527756388671e+01,2.527338531509179376e+01
-1.165844514168271751e+01,2.581659676477606524e+01
-1.174582059389017097e+01,2.638932401430981756e+01
-1.178255373409652229e+01,2.698597466789973609e+01
-1.176400489279755313e+01,2.759980920187122422e+01
-1.168634220905323851e+01,2.822298726427014515e+01
-1.154680762905201519e+01,2.884668017194901779e+01
-1.134397103665946460e+01,2.946125604480213767e+01
-1.107795081186118757e+01,3.005653855528835905e+01
-1.075057747572018663e+01,3.062213318634666948e+01
-1.036547801053372275e+01,3.114780680567886506e+01
-9.928062492573289433e+00,3.162389829306465927e+01
-9.445401948903416667e+00,3.204173120346988668e+01
-8.925996352420591862e+00,3.239399539064275757e+01
-8.379443255510032884e+00,3.267506430450731614e+01
-7.816029060694680730e+00,3.288121891196418289e+01
-7.246274431030061081e+00,3.301075768076794503e+01
-6.680471127459037817e+00,3.306398374864329526e+01
-6.128248500333845605e+00,3.304307350069714033e+01
-5.598203737032374505e+00,3.295184317498369353e+01
-5.097621536540159148e+00,3.279543981717503698e+01
-4.632297702596023470e+00,3.257998850223214049e+01
-4.206469189223668081e+00,3.231222869669463194e+01
-3.822842311845481955e+00,3.199916932941544445e+01
-3.482702611038094975e+00,3.164778567734782655e+01
-3.186084988184034295e+00,3.126477304584271977e+01
-2.931981264806968746e+00,3.085636392680364892e+01
-2.718563715866506136e+00,3.042820805651060212e+01
-2.543406522257375624e+00,2.998530931406967781e+01
-2.403691525676489249e+00,2.953200996934515388e+01
-2.296389308612756697e+00,2.907201128296475900e+01
-2.218410846531258418e+00,2.860841950728587335e+01
-2.166728426169746591e+00,2.814380745660864491e+01
-2.138467056943318845e+00,2.768028353631493488e+01
-2.130969251619952765e+00,2.721956205275447971e+01
-2.141836947439117900e+00,2.676303048764429349e+01
-2.168954652328190846e+00,2.631181104165246509e+01
-2.210497807537414872e+00,2.586681505279927862e+01
-2.264930010572841823e+00,2.542878986410724096e+01
-2.330992260983043352e+00,2.499835838114743325e+01
-2.407686862877993494e+00,2.457605197462928359e+01
-2.494258098882853769e+00,2.416233760333222946e+01
-2.590171313938863573e+00,2.375764011300979561e+01
-2.695091630288662721e+00,2.336236065413408980e+01
-2.808863161999048064e+00,2.297689209254840037e+01
-2.931489306281836793e+00,2.260163218973478649e+01
-3.063114453560282335e+00,2.223699522252141847e+01
-3.204007270784895667e+00,2.188342260782456705e+01
-3.354545564541083102e+00,2.154139300336533935e+01
-3.515202613899142570e+00,2.121143227333421777e+01
-3.686534770276132189e+00,2.089412363917682569e+01
-3.869170046154546849e+00,2.059011827877743528e+01
-4.063797350507478257e+00,2.030014658993741605e+01
-4.271155971178488109e+00,2.002503029307519711e+01
-4.492024848963718675e+00,1.976569550989056978e+01
-4.727211131161287661e+00,1.952318691527408845e+01
-4.977537431026132886e+00,1.929868301445330303e+01
-5.243827151825946942e+00,1.909351254110299934e+01
-5.526887158912915154e+00,1.890917189899144546e+01
-5.827487000501418102e+00,1.874734347281765068e+01
-6.146333789399607284e+00,1.860991450521031254e+01
-6.484041767735405415e+00,1.849899606714405209e+01
-6.841095491742304802e+00,1.841694142775832432e+01
-7.217805505049330606e+00,1.836636284516687923e+01
-7.614255333266909176e+00,1.835014544026527972e+01
-8.030238653734814491e+00,1.837145636935554549e+01
-8.465185604873898484e+00,1.843374696973204152e+01
-8.918077443368565227e+00,1.854074491193920693e+01
-9.387349190666244070e+00,1.869643266014356442e+01
-9.870780602548370197e+00,1.890500774162457276e+01
-1.036537682843384722e+01,1.917081950702570481e+01
-1.086724158980521260e+01,1.949827631077616985e+01
-1.137144768649296900e+01,1.989171649203059999e+01
-1.187191220197553498e+01,2.035523639021593567e+01
-1.236128694168447240e+01,2.089246916001112808e+01
-1.283087832766777225e+01,2.150630970980048318e+01
-1.327061496776911476e+01,2.219858409004393707e+01
-1.366908498299421559e+01,2.296966653880177844e+01
-1.401366819853136469e+01,2.381805452120470434e+01
-1.429078944413085495e+01,2.473992164299171748e+01
-1.448631712148197082e+01,2.572868003522854963e+01
-1.458612434602655306e+01,2.677459680936460629e+01
-1.457681691988740802e+01,2.786452169483393959e+01
-1.444661227730967923e+01,2.898179220193915739e+01
-1.418632673191079618e+01,3.010638489989921851e+01
-1.379039716164572305e+01,3.121537257560740741e+01
-1.325783247632382711e+01,3.228372370661378454e+01
-1.259296702247525346e+01,3.328544156448958091e+01
-1.180588108569894601e+01,3.419498788639731401e+01
-1.091237066327415839e+01,3.498887786478571371e+01
-9.933393676674871386e+00,3.564728134846756546e+01
-8.893989924241843426e+00,3.615543419258344215e+01
-7.821756173021428893e+00,3.650466640506495963e+01
-6.745037756066997403e+00,3.669289601358889286e+01
-5.691053499207640698e+00,3.672451466787948249e+01
-4.684185805970276562e+00,3.660968715409553198e+01
-3.744636872080011170e+00,3.636317956181709121e+01
-2.887582974392418844e+00,3.600289751760095669e+01
-2.122869917455926014e+00,3.554834228604450885e+01
-1.455206474675096118e+00,3.501917653237759254e+01
-8.847479878578065060e-01,3.443404279221173425e+01
-4.079292731174843367e-01,3.380971286187276093e+01
-1.840453655443102798e-02,3.316058267535051129e+01
2.920256685714036626e-01,3.249847747379813256e+01
5.325854917425264512e-01,3.183270203588143588e+01
7.128408770888193802e-01,3.117025995446073949e+01
8.421789678787798827e-01,3.051616992174981391e+01
9.294431302202265099e-01,2.987381979268095833e+01
9.827031630157443409e-01,2.924531543077247875e+01
1.009134251430082729e+00,2.863179711882657230e+01
1.014977683295131605e+00,2.803370945130625103e+01
1.005559067092555159e+00,2.745102031709480173e+01
9.853440075876749304e-01,2.688339094156707887e+01
9.580157203294239476e-01,2.633030256365588428e+01
9.265632149288386410e-01,2.579114690132304943e+01
8.933721401426286679e-01,2.526528778883956505e+01
8.603130917976026248e-01,2.475210080341261687e+01
8.288241986335320721e-01,2.425099673932982824e+01
7.999862380858043798e-01,2.376143370259465115e+01
7.745895215493000530e-01,2.328292154942883485e+01
7.531924422877154246e-01,2.281502146309582457e+01
7.361719933619450540e-01,2.235734268966272609e+01
7.237668101816882027e-01,2.190953783801712618e+01
7.161134256394541264e-01,2.147129767913359188e+01
7.132764829926536709e-01,2.104234603292694672e+01
7.152736589582543436e-01,2.062243508466533726e+01
7.220960248982368768e-01,2.021134130466168699e+01
7.337245298147025974e-01,1.980886203542000246e+01
7.501432335515586525e-01,1.941481274355233566e+01
7.713498578750080936e-01,1.902902489692072052e+01
7.973641609249564333e-01,1.865134441093126227e+01
8.282345795816119516e-01,1.828163060460187239e+01
8.640435263674868249e-01,1.791975561188905886e+01
9.049116737422803203e-01,1.756560420334350781e+01
9.510015096967134873e-01,1.721907398522663257e+01
1.002520404692317957e+00,1.688007595640133474e+01
1.059723391227516798e+00,1.654853541687756291e+01
1.122915823421984705e+00,1.622439323554951329e+01
1.192456054624041251e+00,1.590760749840276311e+01
1.268758245657233052e+00,1.559815557248770723e+01
1.352295394330693235e+00,1.529603663556948767e+01
1.443602657557537805e+00,1.500127473697932956e+01
1.543281020090618405e+00,1.471392247227188044e+01
1.652001347642507501e+00,1.443406537334759676e+01
1.770508846048255425e+00,1.416182713727507192e+01
1.899627931060568375e+00,1.389737584172412888e+01
2.040267494062211640e+00,1.364093132329982261e+01
2.193426525923576786e+00,1.339277392776565279e+01
2.360200032589959029e+00,1.315325487876532407e+01
2.541785139501623547e+00,1.292280855474843726e+01
2.739487234839049101e+00,1.270196701280971752e+01
2.954725940365118486e+00,1.249137715327349518e+01
3.189040618955339745e+00,1.229182097992091194e+01
3.444095024336081501e+00,1.210423947696983049e+01
3.721680564340414943e+00,1.192976069350772406e+01
4.023717475818012979e+00,1.176973269580089010e+01
4.352252987051353550e+00,1.162576211232174828e+01
4.709455259960997786e+00,1.149975904681594407e+01
5.097601545254457633e+00,1.139398915805451296e+01
5.519058532798791106e+00,1.131113368139471476e+01
5.976252319433324800e+00,1.125435806823011298e+01
6.471624729951522603e+00,1.122738970390629554e+01
7.007571899828451301e+00,1.123460477537817859e+01
7.586360054062194713e+00,1.128112371808085079e+01
8.210012304710176068e+00,1.137291367151377486e+01
8.880159078332784617e+00,1.151689487676458690e+01
9.597843559337755792e+00,1.172104578206076475e+01
1.036327245764216443e+01,1.199449857384151130e+01
1.117550175548503510e+01,1.234761268385045163e+01
1.203204730134937073e+01,1.279200830112494280e+01
1.292841187040260209e+01,1.334053486273723621e+01
1.385752456720717873e+01,1.400714089147449570e+01
1.480909651957365369e+01,1.480660171015179216e+01
1.576891035492088911e+01,1.575405141018355515e+01
1.671808182616050686e+01,1.686425687989607525e+01
1.763236187329748006e+01,1.815056803439320987e+01
1.848158717657243244e+01,1.962348485461540903e+01
1.922943548334211528e+01,2.128880578081899344e+01
1.983369314932409466e+01,2.314537244849115538e+01
2.024728438150845378e+01,2.518251166613713110e+01
2.042032393392656431e+01,2.737740189665052526e+01
2.030340801609943568e+01,2.969275268705219162e+01
1.985221812566344468e+01,3.207535645456580653e+01
1.903325354531273206e+01,3.445620037097042854e+01
1.783013391511100210e+01,3.675283152202565873e+01
1.624948311122272671e+01,3.887445946150146625e+01
1.432505255824970725e+01,4.072979490661734303e+01
1.211865742348924790e+01,4.223689037732083307e+01
9.716864181304602610e+00,4.333343962011478823e+01
7.223238291140059886e+00,4.398541570945104695e+01
4.747158893430436066e+00,4.419191998547120193e+01
2.391318655734938847e+00,4.398485078732127818e+01
2.405594237417365555e-01,4.342332794123058903e+01
-1.645648200978250264e+00,4.258424325982070968e+01
-3.235884859717880424e+00,4.155126330584292305e+01
-4.524829538980539745e+00,4.040472604764116937e+01
-5.528001293911000147e+00,3.921420292691683329e+01
-6.274998623143530629e+00,3.803443911698615665e+01
-6.802866323837056584e+00,3.690440979363057750e+01
-7.150657198933894954e+00,3.584864026910241819e+01
-7.355622717701474578e+00,3.487978215896791312e+01
-7.450980768941004584e+00,3.400158927085321636e+01
-7.464942918363139057e+00,3.321171943733277487e+01
-7.420606405547759188e+00,3.250406671168233430e+01
-7.336355037730823092e+00,3.187053536442925505e+01
-7.226500648204203792e+00,3.130229073532312611e+01
-7.101988703456547647e+00,3.079057844346628059e+01
-6.971066869968153945e+00,3.032721661061000518e+01
-6.839868364754098984e+00,2.990485617347537328e+01
-6.712895088001025634e+00,2.951708595654070777e+01
-6.593403924531510363e+00,2.915843977066132453e+01
-6.483708213146950783e+00,2.882434597088834138e+01
-6.385409151928368665e+00,2.851104673758428376e+01
-6.299571543121392558e+00,2.821550469647733905e+01
-6.226856481452325731e+00,2.793530774708041164e+01
-6.167621331468978063e+00,2.766857842012032265e+01
-6.121995132228993164e+00,2.741389111124460953e+01
-6.089935640004677353e+00,2.717019865204065354e+01
-6.071272643442313210e+00,2.693676852239273956e+01
-6.065740952496436300e+00,2.671312832948079574e+01
-6.073005528703685485e+00,2.649901980767214837e+01
-6.092680535211736803e+00,2.629436041662806289e+01
-6.124343587017465396e+00,2.609921155768840961e+01
-6.167546128456397270e+00,2.591375244268322575e+01
-6.221820617982658064e+00,2.573825870360747103e+01
-6.286685029883725129e+00,2.557308490615476870e+01
-6.361645066328544651e+00,2.541865021231552646e+01
-6.446194394660628824e+00,2.527542651927129569e+01
-6.539813172531260932e+00,2.514392847900105821e+01
-6.641965089405270639e+00,2.502470487283205358e+01
-6.752093131970048567e+00,2.491833087655836465e+01
-6.869614269803244078e+00,2.482540080467990862e+01
-6.993913254429935833e+00,2.474652096748425834e+01
-7.124335728643166554e+00,2.468230231334819536e+01
-7.260180853224460940e+00,2.463335256243587068e+01
-7.400693674789238230e+00,2.460026756890683330e+01
-7.545057481229076046e+00,2.458362167908162021e+01
-7.692386419796587660e+00,2.458395688522737288e+01
-7.841718686608531108e+00,2.460177061137158461e+01
-7.992010634056827101e+00,2.463750201157673558e+01
-8.142132182486889747e+00,2.469151671515550461e+01
-8.290863961898908840e+00,2.476409001996526626e+01
-8.436896644799499967e+00,2.485538861641825292e+01
-8.578832958126918484e+00,2.496545102276642325e+01
-8.715192874832490944e+00,2.509416702716109171e+01
-8.844422477753322909e+00,2.524125656313045241e+01
-8.964906952720962607e+00,2.540624858977318468e+01
-9.074988097052212765e+00,2.558846070110303472e+01
-9.172986616725344433e+00,2.578698034281816476e+01
-9.257229325050758462e+00,2.600064865852293039e+01
-9.326081144349904761e+00,2.622804810730377056e+01
-9.377981550660962284e+00,2.646749507413803926e+01
-9.411484795486662946e+00,2.671703871574565170e+01
-9.425302900068682987e+00,2.697446722878166270e+01
-9.418350065682279393e+00,2.723732257817132307e+01
-9.389786804254447006e+00,2.750292446886062336e+01
-9.339061799778653139e+00,2.776840397969786878e+01
-9.265949299261382777e+00,2.803074680932705576e+01
-9.170579739739258329e+00,2.828684552927818530e+01
-9.053461378765826240e+00,2.853355963109535409e+01
-8.915490933848998267e+00,2.876778153770577262e+01
-8.757951660982362441e+00,2.898650617993401823e+01
-8.582497903693440122e+00,2.918690127781601262e+01
-8.391125890137423937e+00,2.936637517176146872e+01
-8.186131393516268062e+00,2.952263896879045291e+01
-7.970055729869677918e+00,2.965375993352147432e+01
-7.745622366345068954e+00,2.975820346666882088e+01
-7.515667071561948909e+00,2.983486165141694713e+01
-7.283064987748693930e+00,2.988306715853393314e+01
-7.050658193258395379e+00,2.990259221067712403e+01
-6.821187233859070886e+00,2.989363322836655712e+01
-6.597229743697543114e+00,2.985678262663010685e+01
-6.381148693967097607e+00,2.979298992507993304e+01
-6.175052064571221244e+00,2.970351481856976150e+01
-5.980764910725029360e+00,2.958987510111347774e+01
-5.799813974168122499e+00,2.945379234186651018e+01
-5.633424240913756265e+00,2.929713800436943671e+01
-5.482526231086245261e+00,2.912188232452510661e+01
-5.347772356846553166e+00,2.893004777600178201e+01
-5.229560414652022260e+00,2.872366841365490586e+01
-5.128062180910492707e+00,2.850475585081658991e+01
-5.043255132636005555e+00,2.827527213897775837e+01
-4.974955484296103236e+00,2.803710940895320292e+01
-4.922850981864051789e+00,2.779207581743617439e+01
-4.886532189183280472e+00,2.754188712561275665e+01
-4.865521308561745251e+00,2.728816311093686409e+01
-4.859297872014914255e+00,2.703242796622874522e+01
-4.867320904036233742e+00,2.677611385531282906e+01
-4.889047380472759663e+00,2.652056685388617296e+01
-4.923946986338069820e+00,2.626705459169836843e+01
-4.971513308237487827e+00,2.601677501324332553e+01
-5.031271687866329501e+00,2.577086577776315934e+01
-5.102784017168719544e+00,2.553041391723046871e+01
-5.185650779601899352e+00,2.529646545768069643e+01
-5.279510642129767284e+00,2.507003478172101296e+01
-5.384037885329731488e+00,2.485211356696527218e+01
-5.498937929956786874e+00,2.464367917654273654e+01
-5.623941182307722997e+00,2.444570240453782972e+01
-5.758795381818012871e+00,2.425915449253700373e+01
-5.903256595841089194e+00,2.408501333487594920e+01
-6.057078971249182153e+00,2.392426878120111056e+01
-6.220003322653789191e+00,2.377792692701265764e+01
-6.391744614669049085e+00,2.364701325727389047e+01
-6.571978382565802690e+00,2.353257447622661047e+01
-6.760326133672152515e+00,2.343567881954125909e+01
-6.956339782787734016e+00,2.335741460430373806e+01
-7.159485200594076559e+00,2.329888672985647347e+01
-7.369124996537504302e+00,2.326121080042438294e+01
-7.584500718914060080e+00,2.324550450172462490e+01
-7.804714736732888625e+00,2.325287583225903276e+01
-8.028712171816289711e+00,2.328440777072502144e+01
-8.255263376190901781e+00,2.334113896026299173e+01
-8.482947598551641377e+00,2.342404001579964401e+01
-8.710138651944852484e+00,2.353398512163908052e+01
-8.934993577633742134e+00,2.367171869293933639e+01
-9.155445488611960059e+00,2.383781703766228688e+01
-9.369201957157923033e+00,2.403264518559049279e+01
-9.573750465597006709e+00,2.425630935697175516e+01
-9.766372543649218585e+00,2.450860593053851133e+01
-9.944168239188416081e+00,2.478896823811511041e+01
-1.010409247690347456e+01,2.509641305060023697e+01
-1.024300461364468973e+01,2.542948920511533828e+01
-1.035773206392129531e+01,2.578623141731232593e+01
-1.044514821499563517e+01,2.616412287035673856e+01
-1.050226396398044493e+01,2.656007059924045777e+01
-1.052633109870679640e+01,2.697039790715601981e+01
-1.051495445220008129e+01,2.739085796301774778e+01
-1.046620837008697080e+01,2.781667224300927543e+01
-1.037875166763842572e+01,2.824259652185390834e+01
-1.025193408512942561e+01,2.866301565935908968e+01
-1.008588647071148081e+01,2.907206649365964424e+01
-9.881586726644561836e+00,2.946378585094879909e+01
-9.640894115576841727e+00,2.983227820325328139e+01
-9.366545938455590914e+00,3.017189511827241333e+01
-9.062112859465576875e+00,3.047741666554363249e+01
-8.731912130609464029e+00,3.074422369327920990e+01
-8.380881388970845336e+00,3.096844963967700437e+01
-8.014419181899983258e+00,3.114710144898107202e+01
-7.638201478496108976e+00,3.127814122483540515e+01
-7.257985722549713081e+00,3.136052329099019786e+01
-6.879415138290230658e+00,3.139418499766793147e+01
-6.507835841809665567e+00,3.137999345423092024e+01
-6.148137861497295020e+00,3.131965389527025678e+01
-5.804628648512298206e+00,3.121558816268145264e+01
-5.480944432917945974e+00,3.107079350654178640e+01
-5.180001301005966674e+00,3.088869244603153064e+01
-4.903984578112598136e+00,3.067298384656256971e+01
-4.654372363182846861e+00,3.042750387379798127e+01
-4.431987111973366922e+00,3.015610339064039636e+01
-4.237068094333113599e+00,2.986254601223466310e+01
-4.069357313295684619e+00,2.955042873999689590e+01
-3.928191926567248249e+00,2.922312509976600126e+01
-3.812597156209120985e+00,2.888374915973565038e+01
-3.721374899205510456e+00,2.853513775713902945e+01
-3.653184570153372945e+00,2.817984769893452679e+01
-3.606613968471880316e+00,2.782016454906222691e+01
-3.580239065969792911e+00,2.745811977422664896e+01
-3.572672502575337194e+00,2.709551338692772759e+01
-3.582601243087323528e+00,2.673393970345869164e+01
-3.608814297971089324e+00,2.637481434889677345e+01
-3.650221675217758310e+00,2.601940113515531294e+01
-3.705865844481998739e+00,2.566883787682037621e+01
-3.774926996494319731e+00,2.532416057484119065e+01
-3.856723304266338914e+00,2.498632568523834152e+01
-3.950707266590832045e+00,2.465623040264465970e+01
-4.056459061339666050e+00,2.433473103560300999e+01
-4.173677672715194298e+00,2.402265964326853265e+01
-4.302170394392245356e+00,2.372083915291369038e+01
-4.441841156704948723e+00,2.343009719482558140e+01
-4.592677984818747561e+00,2.315127888455354466e+01
-4.754739768046549742e+00,2.288525875881353500e+01
-4.928142408474239566e+00,2.263295203556375057e+01
-5.113044319316896846e+00,2.239532532395797304e+01
-5.309631158988977973e+00,2.217340685767051411e+01
-5.518099614774293116e+00,2.196829626583111406e+01
-5.738639989552574150e+00,2.178117382887965547e+01
-5.971417296168763933e+00,2.161330909066939299e+01
-6.216550527419630434e+00,2.146606861121895093e+01
-6.474089747034624587e+00,2.134092254446854398e+01
-6.743990641500965388e+00,2.123944961006764132e+01
-7.026086188737945548e+00,2.116333989578605568e+01
-7.320055143871424086e+00,2.111439477656830377e+01
-7.625387123108660958e+00,2.109452306790572251e+01
-7.941344194495564501e+00,2.110573234763594641e+01
-8.266919071739936342e+00,2.115011418727232240e+01
-8.600790268593302201e+00,2.122982184180940735e+01
-8.941274921670393283e+00,2.134703877199611455e+01
-9.286280443603736501e+00,2.150393623944262345e+01
-9.633256737588226315e+00,2.170261815625874036e+01
-9.979151393488875144e+00,2.194505143174979978e+01
-1.032037108782354373e+01,2.223298029505213336e+01
-1.065275329977343510e+01,2.256782355097787729e+01
-1.097155338125926427e+01,2.295055452008375596e+01
-1.127145289442645471e+01,2.338156459568549295e+01
-1.154659582517465033e+01,2.386051297934577775e+01
-1.179065961979192423e+01,2.438616725896145354e+01
-1.199696775127626935e+01,2.495624203886272596e+01
-1.215864944905252543e+01,2.556724570028163868e+01
-1.226885006579322202e+01,2.621434832559193140e+01
-1.232099210263978684e+01,2.689128648170976632e+01
-1.230908208512100721e+01,2.759032240255556090e+01
-1.222805240010972838e+01,2.830227549829389844e+01
-1.207412028683540761e+01,2.901664237492314058e+01
-1.184513919274389870e+01,2.972181709498122615e+01
-1.154091177734005136e+01,3.040541595389746732e+01
-1.116343033969071286e+01,3.105470077635514414e+01
-1.071701074596000502e+01,3.165708249250147688e+01
-1.020829111872301986e+01,3.220067407940863546e+01
-9.646077000762989684e+00,3.267485096983030957e+01
-9.041029782229514922e+00,3.307077008705184085e+01
-8.405213087968650854e+00,3.338179780321333823e+01
-7.751529790062333447e+00,3.360380347165387604e+01
-7.093097102429094747e+00,3.373528849690505638e+01
-6.442615884324103703e+00,3.377733937844115530e+01
-5.811790960807656781e+00,3.373341372979350439e+01
-5.210851724866696344e+00,3.360898728779405786e+01
-4.648208021125139311e+00,3.341110406307520009e+01
-4.130258174084056932e+00,3.314787886044236842e+01
-3.661347445351346153e+00,3.282800084906975968e+01
-3.243859325987333175e+00,3.246027972249801508e+01
-2.878411051512852481e+00,3.205326444508204276e+01
-2.564119419614404372e+00,3.161495128745002958e+01
-2.298903010607417752e+00,3.115258524610594293e+01
-2.079791006523687091e+00,3.067254876841151656e+01
-1.903215340321835258e+00,3.018032483296066815e+01
-1.765270299000208487e+00,2.968051793030092611e+01
-1.661930712505893748e+00,2.917691584101278934e+01
-1.589225703979926241e+00,2.867257651739360469e+01
-1.543369315522704843e+00,2.816992699486863216e+01
-1.520852154435420323e+00,2.767086436029506302e+01
-1.518499734565293746e+00,2.717685185206240917e+01
-1.533503716971729158e+00,2.668900583231276258e+01
-1.563432094800159433e+00,2.620817150051690447e+01
-1.606223790563404696e+00,2.573498678288001429e+01
-1.660172350609507630e+00,2.526993488522019504e+01
-1.723902578990505141e+00,2.481338662872741097e+01
-1.796343144286808524e+00,2.436563399991475620e+01
-1.876697469271717988e+00,2.392691643326403295e+01
-1.964414596365396060e+00,2.349744128758184658e+01
-2.059161214679455565e+00,2.307739983703373099e+01
-2.160795629468100554e+00,2.266697992012031548e+01
-2.269344139191512344e+00,2.226637620470848233e+01
-2.384980044686443534e+00,2.187579885325271434e+01
-2.508005334952987830e+00,2.149548121961552738e+01
-2.638834961919673816e+00,2.112568708158065078e+01
-2.777983521015191304e+00,2.076671781157674701e+01
-2.926054085906859559e+00,2.041891981033888825e+01
-3.083728896338832737e+00,2.008269247107404354e+01
-3.251761560888549063e+00,1.975849690150608140e+01
-3.430970405986793370e+00,1.944686560419748389e+01
-3.622232573879489159e+00,1.914841329810994353e+01
-3.826478441157986410e+00,1.886384905292553071e+01
-4.044685892352141821e+00,1.859398989869432128e+01
-4.277873936553170608e+00,1.833977606327020737e+01
-4.527095096120923756e+00,1.810228797476248630e+01
-4.793425922569053199e+00,1.788276514125815808e+01
-5.077954903457823299e+00,1.768262697979785614e+01
-5.381766913908899497e+00,1.750349560413473782e+01
-5.705923236488751549e+00,1.734722048756056978e+01
-6.051436024484770471e+00,1.721590478228552001e+01
-6.419235919140638735e+00,1.711193288718605032e+01
-6.810131357854276146e+00,1.703799859498363389e+01
-7.224757939463072987e+00,1.699713279887032158e+01
-7.663516063718871507e+00,1.699272927529108657e+01
-8.126494964323374148e+00,1.702856646024852338e+01
-8.613381251722794119e+00,1.710882237755356527e+01
-9.123350234527158875e+00,1.723807893929807022e+01
-9.654938680653311067e+00,1.742131071203412773e+01
-1.020589842123429136e+01,1.766385193713411539e+01
-1.077303143063788937e+01,1.797133415509019017e+01
-1.135200889959632420e+01,1.834958530941782229e+01
-1.193717953678196331e+01,1.880447987402561694e+01
-1.252137606164811778e+01,1.934172864566047778e+01
-1.309573371267819297e+01,1.996659679823579836e+01
-1.364954059512443507e+01,2.068354020041530816e+01
-1.417014661253434227e+01,2.149575360802956681e+01
-1.464296498911066813e+01,2.240463103274365153e+01
-1.505160690167562265e+01,2.340914922346848215e+01
-1.537819375099480901e+01,2.450520039253445503e+01
-1.560389065220087801e+01,2.568492005460500494e+01
-1.570969578305814984e+01,2.693607894724233631e+01
-1.567750017076277125e+01,2.824163156154404319e+01
-1.549139903029758258e+01,2.957953275548721450e+01
-1.513918883683304095e+01,3.092294104213459605e+01
-1.461392777839547996e+01,3.224091401528205125e+01
-1.391538023072214791e+01,3.349966051635640696e+01
-1.305112297998047843e+01,3.466434240307653880e+01
-1.203707991816763290e+01,3.570132118347467554e+01
-1.089728893508880070e+01,3.658063724370180125e+01
-9.662796884105738116e+00,3.727841804594308428e+01
-8.369717171882005147e+00,3.777886706866603816e+01
-7.056642626343486491e+00,3.807551191664553158e+01
-5.761743202295074973e+00,3.817149462680836081e+01
-4.519952403135864216e+00,3.807885138842364370e+01
-3.360632133711752623e+00,3.781691192315614103e+01
-2.306004582081962795e+00,3.741010078472024247e+01
-1.370481391375113045e+00,3.688550362100624369e+01
-5.608511809031332396e-01,3.627055540783820931e+01
1.228488432731514868e-01,3.559112771998609759e+01
6.860253977571424411e-01,3.487017127807749972e+01
1.138042488023458310e+00,3.412694635842726854e+01
1.490770627601964105e+00,3.337677651165105885e+01
1.757319042040639712e+00,3.263120416571423021e+01
1.951026918604571225e+00,3.189840908821597765e+01
2.084730972958483530e+00,3.118376212216351462e+01
2.170286756068249279e+00,3.049041401637515492e+01
2.218299959011449385e+00,2.981985123358146339e+01
2.238017403181332465e+00,2.917237984032397691e+01
2.237330234654079764e+00,2.854752132687029587e+01
2.222849472348820576e+00,2.794431970280691502e+01
2.200023182661094090e+00,2.736156834595752585e+01
2.173273189742630507e+00,2.679796939380350906e+01
2.146136444874278126e+00,2.625223954214208177e+01
2.121401717803850673e+00,2.572317527438059059e+01
2.101236259655665517e+00,2.520968875008178856e+01
2.087299802245175417e+00,2.471082346613909309e+01
2.080845013854832448e+00,2.422575674168528082e+01
2.082804604422673567e+00,2.375379425932694488e+01
2.093865884164466618e+00,2.329436039401307568e+01
2.114533891090810691e+00,2.284698688146438883e+01
2.145184327371864708e+00,2.241130148950419354e+01
2.186107556800137353e+00,2.198701771176576258e+01
2.237544863407282314e+00,2.157392605521376794e+01
2.299718084025406117e+00,2.117188719543593223e+01
2.372853622849496080e+00,2.078082708795566447e+01
2.457201744085433237e+00,2.040073401839127953e+01
2.553051925309454795e+00,2.003165752459332083e+01
2.660744942283997716e+00,1.967370911144956125e+01
2.780682247103634541e+00,1.932706469038170027e+01
2.913333096075476636e+00,1.899196870112949043e+01
3.059239781338749076e+00,1.866873990665351002e+01
3.219021220000279015e+00,1.835777888844341277e+01
3.393375055118101447e+00,1.805957730617916468e+01
3.583078322360536916e+00,1.777472902039335168e+01
3.788986632322709269e+00,1.750394320772264933e+01
4.012031708598614799e+00,1.724805962366056988e+01
4.253217002700560911e+00,1.700806618513587409e+01
4.513610975378662182e+00,1.678511905162174500e+01
4.794337486193404274e+00,1.658056537447960466e+01
5.096562565679096934e+00,1.639596885381749303e+01
5.421476653739753182e+00,1.623313818203652303e+01
5.770271171473584815e+00,1.609415835236050896e+01
6.144108050446740243e+00,1.598142465438838578e+01
6.544080575327100746e+00,1.589767894822891492e+01
6.971163609063609989e+00,1.584604748029599897e+01
7.426150977788317675e+00,1.583007904816541433e+01
7.909577519126079537e+00,1.585378170438525558e+01
8.421623081516942833e+00,1.592165537061218394e+01
8.961995663448927729e+00,1.603871667268139234e+01
9.529790988480813851e+00,1.621051096603412134e+01
1.012332624952274784e+01,1.644310487333436299e+01
1.073994669370370580e+01,1.674305070329661760e+01
1.137580537757540000e+01,1.711731191310747491e+01
1.202561907192239410e+01,1.757313645113739042e+01
1.268240724378350848e+01,1.811786263478102299e+01
1.333722659984896808e+01,1.875864062634905949e+01
1.397892108033417102e+01,1.950205225685698096e+01
1.459391649498885535e+01,2.035361389401933963e+01
1.516609986568168189e+01,2.131715253913985464e+01
1.567683502636795367e+01,2.239405587578070111e+01
1.610517624905906686e+01,2.358241408643326054e+01
1.642834753744693543e+01,2.487609594900465737e+01
1.662255239098480430e+01,2.626383387134843517e+01
1.666416193797611811e+01,2.772842976298364093e+01
