x,z
-6.427038204684010658e+00,2.187771870876168023e+01
-6.638467188817317677e+00,2.198911875129135396e+01
-6.859560082249887891e+00,2.213680063430884815e+01
-7.089597328161487688e+00,2.232239569779122235e+01
-7.327689885263729330e+00,2.254736972225886049e+01
-7.572754592047861166e+00,2.281294853567336745e+01
-7.823489674934760885e+00,2.312003121110564763e+01
-8.078351411907721769e+00,2.346909131059603126e+01
-8.335533253572641854e+00,2.386006762909990897e+01
-8.592949013850784468e+00,2.429224718571127895e+01
-8.848222051189937432e+00,2.476414478899006255e+01
-9.098682636297077408e+00,2.527338531509179376e+01
-9.341375900423757983e+00,2.581659676477606524e+01
-9.573082824549654646e+00,2.638932401430981756e+01
-9.790356601483706456e+00,2.698597466789973609e+01
-9.989576314744988750e+00,2.759980920187122422e+01
-1.016701917255024590e+01,2.822298726427014515e+01
-1.031895147620054587e+01,2.884668017194901779e+01
-1.044173709148569351e+01,2.946125604480213767e+01
-1.053196048600307044e+01,3.005653855528835905e+01
-1.058655951858888145e+01,3.062213318634666948e+01
-1.060296131430201250e+01,3.114780680567886506e+01
-1.057921298392518317e+01,3.162389829306465927e+01
-1.051409793478999433e+01,3.204173120346988668e+01
-1.040722833620133692e+01,3.239399539064275757e+01
-1.025910513782326206e+01,3.267506430450731614e+01
-1.007113894959193878e+01,3.288121891196418289e+01
-9.845627960702213244e+00,3.301075768076794503e+01
-9.585692607734998205e+00,3.306398374864329526e+01
-9.295170459707401633e+00,3.304307350069714033e+01
-8.978478263770046652e+00,3.295184317498369353e+01
-8.640450811096279438e+00,3.279543981717503698e+01
-8.286167883640667142e+00,3.257998850223214049e+01
-7.920780865536202420e+00,3.231222869669463194e+01
-7.549349697904949252e+00,3.199916932941544445e+01
-7.176698959299002922e+00,3.164778567734782655e+01
-6.807299324472912083e+00,3.126477304584271977e+01
-6.445177890844024482e+00,3.085636392680364892e+01
-6.093858228240319086e+00,3.042820805651060212e+01
-5.756328777002937436e+00,2.998530931406967781e+01
-5.435036551528381388e+00,2.953200996934515388e+01
-5.131902048943191907e+00,2.907201128296475900e+01
-4.848350774910148431e+00,2.860841950728587335e+01
-4.585356782072259385e+00,2.814380745660864491e+01
-4.343493946482007928e+00,2.768028353631493488e+01
-4.122991257528139109e+00,2.721956205275447971e+01
-3.923789056937320385e+00,2.676303048764429349e+01
-3.745593845987500004e+00,2.631181104165246509e+01
-3.587929926621569177e+00,2.586681505279927862e+01
-3.450186714713153968e+00,2.542878986410724096e+01
-3.331661044299122576e+00,2.499835838114743325e+01
-3.231594165967514698e+00,2.457605197462928359e+01
-3.149203435658562533e+00,2.416233760333222946e+01
-3.083708901980991790e+00,2.375764011300979561e+01
-3.034355143176779013e+00,2.336236065413408980e+01
-3.000428791887967517e+00,2.297689209254840037e+01
-2.981272228899075394e+00,2.260163218973478649e+01
-2.976293936637351756e+00,2.223699522252141847e+01
-2.984975988329644725e+00,2.188342260782456705e+01
-3.006879116575169597e+00,2.154139300336533935e+01
-3.041645761371761125e+00,2.121143227333421777e+01
-3.089001446624499270e+00,2.089412363917682569e+01
-3.148754778989662384e+00,2.059011827877743528e+01
-3.220796305706151053e+00,2.030014658993741605e+01
-3.305096410186283862e+00,2.002503029307519711e+01
-3.401702366285504375e+00,1.976569550989056978e+01
-3.510734614553325805e+00,1.952318691527408845e+01
-3.632382266214122080e+00,1.929868301445330303e+01
-3.766897782695322938e+00,1.909351254110299934e+01
-3.914590719608385339e+00,1.890917189899144546e+01
-4.075820363538838365e+00,1.874734347281765068e+01
-4.250987027235096249e+00,1.860991450521031254e+01
-4.440521703451547175e+00,1.849899606714405209e+01
-4.644873709879933088e+00,1.841694142775832432e+01
-4.864495888066170615e+00,1.836636284516687923e+01
-5.099826849764486525e+00,1.835014544026527972e+01
-5.351269698114728968e+00,1.837145636935554549e+01
-5.619166593676737875e+00,1.843374696973204152e+01
-5.903768494796453936e+00,1.854074491193920693e+01
-6.205199389653665243e+00,1.869643266014356442e+01
-6.523414369754923392e+00,1.890500774162457276e+01
-6.858150993034268339e+00,1.917081950702570481e+01
-7.208873576574226227e+00,1.949827631077616985e+01
-7.574710377897324598e+00,1.989171649203059999e+01
-7.954384108756888949e+00,2.035523639021593567e+01
-8.346136918078753908e+00,2.089246916001112808e+01
-8.747651920439325934e+00,2.150630970980048318e+01
-9.155974561162171454e+00,2.219858409004393707e+01
-9.567438601822866318e+00,2.296966653880177844e+01
-9.977603239940000535e+00,2.381805452120470434e+01
-1.038120973579913731e+01,2.473992164299171748e+01
-1.077216770663230960e+01,2.572868003522854963e+01
-1.114358264811727572e+01,2.677459680936460629e+01
-1.148783681790820310e+01,2.786452169483393959e+01
-1.179673482810612306e+01,2.898179220193915739e+01
-1.206172257302647921e+01,3.010638489989921851e+01
-1.227418298891491055e+01,3.121537257560740741e+01
-1.242580440618799109e+01,3.228372370661378454e+01
-1.250900721320157416e+01,3.328544156448958091e+01
-1.251740319412894209e+01,3.419498788639731401e+01
-1.244625098328594248e+01,3.498887786478571371e+01
-1.229286295128476425e+01,3.564728134846756546e+01
-1.205691602382377425e+01,3.615543419258344215e+01
-1.174062341386558117e+01,3.650466640506495963e+01
-1.134873668978116612e+01,3.669289601358889286e+01
-1.088836679640974836e+01,3.672451466787948249e+01
-1.036863546668953795e+01,3.660968715409553198e+01
-9.800190500617611988e+00,3.636317956181709121e+01
-9.194635137763851773e+00,3.600289751760095669e+01
-8.563929921426709058e+00,3.554834228604450885e+01
-7.919823921029630398e+00,3.501917653237759254e+01
-7.273362176394177148e+00,3.443404279221173425e+01
-6.634500757540539695e+00,3.380971286187276093e+01
-6.011843609098233898e+00,3.316058267535051129e+01
-5.412499701843853650e+00,3.249847747379813256e+01
-4.842047164802328219e+00,3.183270203588143588e+01
-4.304583899147842452e+00,3.117025995446073949e+01
-3.802841421524176369e+00,3.051616992174981391e+01
-3.338339382583880521e+00,2.987381979268095833e+01
-2.911561131303469718e+00,2.924531543077247875e+01
-2.522134701871548312e+00,2.863179711882657230e+01
-2.169007806541385364e+00,2.803370945130625103e+01
-1.850609257557733756e+00,2.745102031709480173e+01
-1.564992425092704753e+00,2.688339094156707887e+01
-1.309958781824666740e+00,2.633030256365588428e+01
-1.083161331609257649e+00,2.579114690132304943e+01
-8.821888769554480092e-01,2.526528778883956505e+01
-7.046327752456402749e-01,2.475210080341261687e+01
-5.481381885413160182e-01,2.425099673932982824e+01
-4.104419498238311981e-01,2.376143370259465115e+01
-2.893991310328676292e-01,2.328292154942883485e+01
-1.830002657746508665e-01,2.281502146309582457e+01
-8.938099496841422908e-02,2.235734268966272609e+01
-6.825696135378298002e-03,2.190953783801712618e+01
6.623355449632835346e-02,2.147129767913359188e+01
1.312215416106409238e-01,2.104234603292694672e+01
1.894270357488422041e-01,2.062243508466533726e+01
2.420116980697834264e-01,2.021134130466168699e+01
2.900201307526287797e-01,1.980886203542000246e+01
3.343905706588361504e-01,1.941481274355233566e+01
3.759658369481084228e-01,1.902902489692072052e+01
4.155042390407983621e-01,1.865134441093126227e+01
4.536902312292141470e-01,1.828163060460187239e+01
4.911446660644539497e-01,1.791975561188905886e+01
5.284345520947572039e-01,1.756560420334350781e+01
5.660822642595094711e-01,1.721907398522663257e+01
6.045741888032298839e-01,1.688007595640133474e+01
6.443688103921386690e-01,1.654853541687756291e+01
6.859042684756764263e-01,1.622439323554951329e+01
7.296054239703072541e-01,1.590760749840276311e+01
7.758904870356806427e-01,1.559815557248770723e+01
8.251772628978358837e-01,1.529603663556948767e+01
8.778890760411216521e-01,1.500127473697932956e+01
9.344604341927632563e-01,1.471392247227188044e+01
9.953424927825487156e-01,1.443406537334759676e+01
1.061008378268544661e+00,1.416182713727507192e+01
1.131958425046515782e+00,1.389737584172412888e+01
1.208725375647921041e+00,1.364093132329982261e+01
1.291879587489350056e+00,1.339277392776565279e+01
1.382034281332772618e+00,1.315325487876532407e+01
1.479850856458491348e+00,1.292280855474843726e+01
1.586044284762804679e+00,1.270196701280971752e+01
1.701388579770429121e+00,1.249137715327349518e+01
1.826722315829897969e+00,1.229182097992091194e+01
1.962954146142442236e+00,1.210423947696983049e+01
2.111068233961806317e+00,1.192976069350772406e+01
2.272129466999667002e+00,1.176973269580089010e+01
2.447288267881501778e+00,1.162576211232174828e+01
2.637784739798486822e+00,1.149975904681594407e+01
2.844951791814737785e+00,1.139398915805451296e+01
3.070216767158709725e+00,1.131113368139471476e+01
3.315100943722717908e+00,1.125435806823011298e+01
3.581216081293778775e+00,1.122738970390629554e+01
3.870256946159553291e+00,1.123460477537817859e+01
4.183988441526443225e+00,1.128112371808085079e+01
4.524225602780018285e+00,1.137291367151377486e+01
4.892804272973034330e+00,1.151689487676458690e+01
5.291539753509009181e+00,1.172104578206076475e+01
5.722170134091883575e+00,1.199449857384151130e+01
6.186280366446911927e+00,1.234761268385045163e+01
6.685202505350724245e+00,1.279200830112494280e+01
7.219886984950589337e+00,1.334053486273723621e+01
7.790739473495790435e+00,1.400714089147449570e+01
8.397417982866929975e+00,1.480660171015179216e+01
9.038585836537603058e+00,1.575405141018355515e+01
9.711618288375930774e+00,1.686425687989607525e+01
1.041226464215438874e+01,1.815056803439320987e+01
1.113427436526869840e+01,1.962348485461540903e+01
1.186900564639907252e+01,2.128880578081899344e+01
1.260504863009337662e+01,2.314537244849115538e+01
1.332791308201644753e+01,2.518251166613713110e+01
1.401985021196564851e+01,2.737740189665052526e+01
1.465989758416174027e+01,2.969275268705219162e+01
1.522424862735550910e+01,3.207535645456580653e+01
1.568704557718630355e+01,3.445620037097042854e+01
1.602166637399894711e+01,3.675283152202565873e+01
1.620251312811015154e+01,3.887445946150146625e+01
1.620721012642140835e+01,4.072979490661734303e+01
1.601899436960423984e+01,4.223689037732083307e+01
1.562896067499274011e+01,4.333343962011478823e+01
1.503775102562392618e+01,4.398541570945104695e+01
1.425629975217553991e+01,4.419191998547120193e+01
1.330538566630102970e+01,4.398485078732127818e+01
1.221397896524442039e+01,4.342332794123058903e+01
1.101663701109415250e+01,4.258424325982070968e+01
9.750408489886911667e+00,4.155126330584292305e+01
8.451779154926432724e+00,4.040472604764116937e+01
7.154118285535735922e+00,3.921420292691683329e+01
5.885906327591062137e+00,3.803443911698615665e+01
4.669815832517603127e+00,3.690440979363057750e+01
3.522547616882136801e+00,3.584864026910241819e+01
2.455227135300533270e+00,3.487978215896791312e+01
1.474142150000332441e+00,3.400158927085321636e+01
5.816298581061987161e-01,3.321171943733277487e+01
-2.230274195407351279e-01,3.250406671168233430e+01
-9.427853181414375117e-01,3.187053536442925505e+01
-1.582142290100376103e+00,3.130229073532312611e+01
-2.146578125910759027e+00,3.079057844346628059e+01
-2.642119183665338156e+00,3.032721661061000518e+01
-3.075013952295619912e+00,2.990485617347537328e+01
-3.451499393541467953e+00,2.951708595654070777e+01
-3.777638962987423632e+00,2.915843977066132453e+01
-4.059215459141832127e+00,2.882434597088834138e+01
-4.301664734542343993e+00,2.851104673758428376e+01
-4.510039176280946194e+00,2.821550469647733905e+01
-4.688992412964990919e+00,2.793530774708041164e+01
-4.842778819813724489e+00,2.766857842012032265e+01
-4.975263070979250024e+00,2.741389111124460953e+01
-5.089936277104224693e+00,2.717019865204065354e+01
-5.189936213394269693e+00,2.693676852239273956e+01
-5.278069856399073778e+00,2.671312832948079574e+01
-5.356836966008810208e+00,2.649901980767214837e+01
-5.428453822278298091e+00,2.629436041662806289e+01
-5.494876493571641873e+00,2.609921155768840961e+01
-5.557823202916224226e+00,2.591375244268322575e+01
-5.618795495470241264e+00,2.573825870360747103e+01
-5.679098007721482766e+00,2.557308490615476870e+01
-5.739856709937707357e+00,2.541865021231552646e+01
-5.802035545576790909e+00,2.527542651927129569e+01
-5.866451430485174257e+00,2.514392847900105821e+01
-5.933787604689783279e+00,2.502470487283205358e+01
-6.004605353161331927e+00,2.491833087655836465e+01
-6.079354131042203235e+00,2.482540080467990862e+01
-6.158380144918307764e+00,2.474652096748425834e+01
-6.241933455869470571e+00,2.468230231334819536e+01
-6.330173683146839814e+00,2.463335256243587068e+01
-6.423174400154602282e+00,2.460026756890683330e+01
-6.520926327618066232e+00,2.458362167908162021e+01
-6.623339442979167657e+00,2.458395688522737288e+01
-6.730244140660909480e+00,2.460177061137158461e+01
-6.841391595255672087e+00,2.463750201157673558e+01
-6.956453499135787588e+00,2.469151671515550461e+01
-7.075021367470897715e+00,2.476409001996526626e+01
-7.196605626913698650e+00,2.485538861641825292e+01
-7.320634728702279048e+00,2.496545102276642325e+01
-7.446454551644743347e+00,2.509416702716109171e+01
-7.573328383963517929e+00,2.524125656313045241e+01
-7.700437793342498338e+00,2.540624858977318468e+01
-7.826884709280344410e+00,2.558846070110303472e+01
-7.951695048057531245e+00,2.578698034281816476e+01
-8.073824204924312298e+00,2.600064865852293039e+01
-8.192164716936957802e+00,2.622804810730377056e+01
-8.305556359678252676e+00,2.646749507413803926e+01
-8.412798878776523992e+00,2.671703871574565170e+01
-8.512667470447537355e+00,2.697446722878166270e+01
-8.603931013409651385e+00,2.723732257817132307e+01
-8.685372918636915074e+00,2.750292446886062336e+01
-8.755814307198669155e+00,2.776840397969786878e+01
-8.814139056456667731e+00,2.803074680932705576e+01
-8.859320080737139946e+00,2.828684552927818530e+01
-8.890446046637352495e+00,2.853355963109535409e+01
-8.906747579850199159e+00,2.876778153770577262e+01
-8.907621915250079070e+00,2.898650617993401823e+01
-8.892654889823306874e+00,2.918690127781601262e+01
-8.861639191210320732e+00,2.936637517176146872e+01
-8.814587861103031941e+00,2.952263896879045291e+01
-8.751742214344355730e+00,2.965375993352147432e+01
-8.673573565896887771e+00,2.975820346666882088e+01
-8.580778445941705357e+00,2.983486165141694713e+01
-8.474267308503730334e+00,2.988306715853393314e+01
-8.355147076428226072e+00,2.990259221067712403e+01
-8.224698188111242203e+00,2.989363322836655712e+01
-8.084347092686025249e+00,2.985678262663010685e+01
-7.935635357787177213e+00,2.979298992507993304e+01
-7.780186691405169164e+00,2.970351481856976150e+01
-7.619673228721774549e+00,2.958987510111347774e+01
-7.455782396922099764e+00,2.945379234186651018e+01
-7.290185554646702037e+00,2.929713800436943671e+01
-7.124509423273407194e+00,2.912188232452510661e+01
-6.960311104054691000e+00,2.893004777600178201e+01
-6.799057229333877572e+00,2.872366841365490586e+01
-6.642107547865691686e+00,2.850475585081658991e+01
-6.490703011170172232e+00,2.827527213897775837e+01
-6.345958223316755742e+00,2.803710940895320292e+01
-6.208857949414690935e+00,2.779207581743617439e+01
-6.080257252659627021e+00,2.754188712561275665e+01
-5.960884746311992721e+00,2.728816311093686409e+01
-5.851348402536967974e+00,2.703242796622874522e+01
-5.752143349484762247e+00,2.677611385531282906e+01
-5.663661104939909485e+00,2.652056685388617296e+01
-5.586199732493194681e+00,2.626705459169836843e+01
-5.519974457877681928e+00,2.601677501324332553e+01
-5.465128342913662784e+00,2.577086577776315934e+01
-5.421742677408929012e+00,2.553041391723046871e+01
-5.389846811384908065e+00,2.529646545768069643e+01
-5.369427208206607460e+00,2.507003478172101296e+01
-5.360435551598923709e+00,2.485211356696527218e+01
-5.362795784972004043e+00,2.464367917654273654e+01
-5.376409999470482148e+00,2.444570240453782972e+01
-5.401163117754205878e+00,2.425915449253700373e+01
-5.436926344160586844e+00,2.408501333487594920e+01
-5.483559369328636635e+00,2.392426878120111056e+01
-5.540911329520691098e+00,2.377792692701265764e+01
-5.608820528834001173e+00,2.364701325727389047e+01
-5.687112937417506231e+00,2.353257447622661047e+01
-5.775599481932335522e+00,2.343567881954125909e+01
-5.874072147106317310e+00,2.335741460430373806e+01
-5.982298910674458625e+00,2.329888672985647347e+01
-6.100017539666420241e+00,2.326121080042438294e+01
-6.226928285353528381e+00,2.324550450172462490e+01
-6.362685528709581817e+00,2.325287583225903276e+01
-6.506888449511912142e+00,2.328440777072502144e+01
-6.659070821742349544e+00,2.334113896026299173e+01
-6.818690077187204324e+00,2.342404001579964401e+01
-6.985115829323648384e+00,2.353398512163908052e+01
-7.157618111585768439e+00,2.367171869293933639e+01
-7.335355658190565897e+00,2.383781703766228688e+01
-7.517364641232704869e+00,2.403264518559049279e+01
-7.702548372825226863e+00,2.425630935697175516e+01
-7.889668582102404848e+00,2.450860593053851133e+01
-8.077338978257087021e+00,2.478896823811511041e+01
-8.264021904350219216e+00,2.509641305060023697e+01
-8.448028961605544396e+00,2.542948920511533828e+01
-8.627526526809459639e+00,2.578623141731232593e+01
-8.800547080520642496e+00,2.616412287035673856e+01
-8.965007193968141053e+00,2.656007059924045777e+01
-9.118732870969370907e+00,2.697039790715601981e+01
-9.259492693743112568e+00,2.739085796301774778e+01
-9.385038869588809618e+00,2.781667224300927543e+01
-9.493155819638625204e+00,2.824259652185390834e+01
-9.581715404438604367e+00,2.866301565935908968e+01
-9.648737272507686313e+00,2.907206649365964424e+01
-9.692452192328065763e+00,2.946378585094879909e+01
-9.711365645759714837e+00,2.983227820325328139e+01
-9.704318492741426994e+00,3.017189511827241333e+01
-9.670541237312843208e+00,3.047741666554363249e+01
-9.609698399528117108e+00,3.074422369327920990e+01
-9.521919772636252333e+00,3.096844963967700437e+01
-9.407815934269711633e+00,3.114710144898107202e+01
-9.268476259032738085e+00,3.127814122483540515e+01
-9.105448780979074286e+00,3.136052329099019786e+01
-8.920702475136138787e+00,3.139418499766793147e+01
-8.716573741451547619e+00,3.137999345423092024e+01
-8.495699951487360124e+00,3.131965389527025678e+01
-8.260943742488354502e+00,3.121558816268145264e+01
-8.015312233090748251e+00,3.107079350654178640e+01
-7.761875453073468378e+00,3.088869244603153064e+01
-7.503688037866718119e+00,3.067298384656256971e+01
-7.243717691891306210e+00,3.042750387379798127e+01
-6.984783159020460097e+00,3.015610339064039636e+01
-6.729503554315750868e+00,2.986254601223466310e+01
-6.480260008317487497e+00,2.955042873999689590e+01
-6.239169738815307120e+00,2.922312509976600126e+01
-6.008071957590501277e+00,2.888374915973565038e+01
-5.788524477452363648e+00,2.853513775713902945e+01
-5.581809519627678462e+00,2.817984769893452679e+01
-5.388947024680247999e+00,2.782016454906222691e+01
-5.210713719059411275e+00,2.745811977422664896e+01
-5.047666253750449528e+00,2.709551338692772759e+01
-4.900166878632938428e+00,2.673393970345869164e+01
-4.768410315078376982e+00,2.637481434889677345e+01
-4.652450713367648483e+00,2.601940113515531294e+01
-4.552227809552659821e+00,2.566883787682037621e+01
-4.467591613045593490e+00,2.532416057484119065e+01
-4.398325151390466203e+00,2.498632568523834152e+01
-4.344164966678053297e+00,2.465623040264465970e+01
-4.304819196669330772e+00,2.433473103560300999e+01
-4.279983183136364389e+00,2.402265964326853265e+01
-4.269352632094247646e+00,2.372083915291369038e+01
-4.272634408324047506e+00,2.343009719482558140e+01
-4.289555083162137628e+00,2.315127888455354466e+01
-4.319867373327798354e+00,2.288525875881353500e+01
-4.363354612799673404e+00,2.263295203556375057e+01
-4.419833392367129576e+00,2.239532532395797304e+01
-4.489154485062106126e+00,2.217340685767051411e+01
-4.571202152454793222e+00,2.196829626583111406e+01
-4.665891898686743033e+00,2.178117382887965547e+01
-4.773166707773325967e+00,2.161330909066939299e+01
-4.892991766612869498e+00,2.146606861121895093e+01
-5.025347642693545502e+00,2.134092254446854398e+01
-5.170221853127653588e+00,2.123944961006764132e+01
-5.327598731964984680e+00,2.116333989578605568e+01
-5.497447477642280589e+00,2.111439477656830377e+01
-5.679708244265194494e+00,2.109452306790572251e+01
-5.874276132149541141e+00,2.110573234763594641e+01
-6.080982938384143388e+00,2.115011418727232240e+01
-6.299576551719722417e+00,2.122982184180940735e+01
-6.529697923407080218e+00,2.134703877199611455e+01
-6.770855623233411613e+00,2.150393623944262345e+01
-7.022398105270443835e+00,2.170261815625874036e+01
-7.283483968502221906e+00,2.194505143174979978e+01
-7.553050711000887318e+00,2.223298029505213336e+01
-7.829782748683152604e+00,2.256782355097787729e+01
-8.112079803792180854e+00,2.295055452008375596e+01
-8.398027161538889729e+00,2.338156459568549295e+01
-8.685369734827645516e+00,2.386051297934577775e+01
-8.971492343862346175e+00,2.438616725896145354e+01
-9.253409071455303447e+00,2.495624203886272596e+01
-9.527764939437400216e+00,2.556724570028163868e+01
-9.790853390398913447e+00,2.621434832559193140e+01
-1.003865305793834395e+01,2.689128648170976632e+01
-1.026688696240848842e+01,2.759032240255556090e+01
-1.047110647467973976e+01,2.830227549829389844e+01
-1.064680106722273933e+01,2.901664237492314058e+01
-1.078953298918400705e+01,2.972181709498122615e+01
-1.089509360953999639e+01,3.040541595389746732e+01
-1.095967542632000225e+01,3.105470077635514414e+01
-1.098005091765707419e+01,3.165708249250147688e+01
-1.095374690048736710e+01,3.220067407940863546e+01
-1.087920132231093184e+01,3.267485096983030957e+01
-1.075588889015613780e+01,3.307077008705184085e+01
-1.058440297936347463e+01,3.338179780321333823e+01
-1.036648399022399225e+01,3.360380347165387604e+01
-1.010498857020782637e+01,3.373528849690505638e+01
-9.803799423429953919e+00,3.377733937844115530e+01
-9.467681069519368720e+00,3.373341372979350439e+01
-9.102092058648198147e+00,3.360898728779405786e+01
-8.712968025270047434e+00,3.341110406307520009e+01
-8.306492024855556267e+00,3.314787886044236842e+01
-7.888868639778406688e+00,3.282800084906975968e+01
-7.466116520335700280e+00,3.246027972249801508e+01
-7.043890800900863169e+00,3.205326444508204276e+01
-6.627342825962061923e+00,3.161495128745002958e+01
-6.221020485327295901e+00,3.115258524610594293e+01
-5.828808737855307953e+00,3.067254876841151656e+01
-5.453906964722145645e+00,3.018032483296066815e+01
-5.098837802282114140e+00,2.968051793030092611e+01
-4.765481051953923242e+00,2.917691584101278934e+01
-4.455126018009120337e+00,2.867257651739360469e+01
-4.168535986606200616e+00,2.816992699486863216e+01
-3.906019319497850972e+00,2.767086436029506302e+01
-3.667502602991608018e+00,2.717685185206240917e+01
-3.452602316148976502e+00,2.668900583231276258e+01
-3.260692456231251590e+00,2.620817150051690447e+01
-3.090966420088142375e+00,2.573498678288001429e+01
-2.942492157135668585e+00,2.526993488522019504e+01
-2.814260176483052600e+00,2.481338662872741097e+01
-2.705224416733797987e+00,2.436563399991475620e+01
-2.614336289489099130e+00,2.392691643326403295e+01
-2.540572407467361238e+00,2.349744128758184658e+01
-2.482956626357164520e+00,2.307739983703373099e+01
-2.440577085189393536e+00,2.266697992012031548e+01
-2.412598939617264016e+00,2.226637620470848233e+01
-2.398273459574689070e+00,2.187579885325271434e+01
-2.396944118085864606e+00,2.149548121961552738e+01
-2.408050239772577150e+00,2.112568708158065078e+01
-2.431128711987286639e+00,2.076671781157674701e+01
-2.465814192890077194e+00,2.041891981033888825e+01
-2.511838182191755475e+00,2.008269247107404354e+01
-2.569027253606463113e+00,1.975849690150608140e+01
-2.637300684334671796e+00,1.944686560419748389e+01
-2.716667656499883954e+00,1.914841329810994353e+01
-2.807224148237844386e+00,1.886384905292553071e+01
-2.909149577529858810e+00,1.859398989869432128e+01
-3.022703209012087111e+00,1.833977606327020737e+01
-3.148220281766195505e+00,1.810228797476248630e+01
-3.286107763201668419e+00,1.788276514125815808e+01
-3.436839579138406986e+00,1.768262697979785614e+01
-3.600951111570348750e+00,1.750349560413473782e+01
-3.779032691804203647e+00,1.734722048756056978e+01
-3.971721746272658393e+00,1.721590478228552001e+01
-4.179693174093869423e+00,1.711193288718605032e+01
-4.403647448598546177e+00,1.703799859498363389e+01
-4.644295839524119174e+00,1.699713279887032158e+01
-4.902342049518014555e+00,1.699272927529108657e+01
-5.178459450938100339e+00,1.702856646024852338e+01
-5.473263002276627986e+00,1.710882237755356527e+01
-5.787274827221244422e+00,1.723807893929807022e+01
-6.120882367951836045e+00,1.742131071203412773e+01
-6.474287999221983725e+00,1.766385193713411539e+01
-6.847449041423214311e+00,1.797133415509019017e+01
-7.240007280344681995e+00,1.834958530941782229e+01
-7.651207442269845949e+00,1.880447987402561694e+01
-8.079804651721056885e+00,1.934172864566047778e+01
-8.523961792713762975e+00,1.996659679823579836e+01
-8.981138984710206330e+00,2.068354020041530816e+01
-9.447979145751629559e+00,2.149575360802956681e+01
-9.920195892429900297e+00,2.240463103274365153e+01
-1.039247280209797708e+01,2.340914922346848215e+01
-1.085838621205574128e+01,2.450520039253445503e+01
-1.131036696594964752e+01,2.568492005460500494e+01
-1.173971933457477057e+01,2.693607894724233631e+01
-1.213671697942310779e+01,2.824163156154404319e+01
-1.249079529855707449e+01,2.957953275548721450e+01
-1.279085567173112459e+01,3.092294104213459605e+01
-1.302568898824131693e+01,3.224091401528205125e+01
-1.318451286725673377e+01,3.349966051635640696e+01
-1.325759960360327483e+01,3.466434240307653880e+01
-1.323695194124099572e+01,3.570132118347467554e+01
-1.311696473893366033e+01,3.658063724370180125e+01
-1.289499715854917383e+01,3.727841804594308428e+01
-1.257177713110483097e+01,3.777886706866603816e+01
-1.215157113518254839e+01,3.807551191664553158e+01
-1.164207828429864300e+01,3.817149462680836081e+01
-1.105404477609828540e+01,3.807885138842364370e+01
-1.040063553880204239e+01,3.781691192315614103e+01
-9.696635198293012792e+00,3.741010078472024247e+01
-8.957572136671908325e+00,3.688550362100624369e+01
-8.198863062142228486e+00,3.627055540783820931e+01
-7.435061874018319195e+00,3.559112771998609759e+01
-6.679270802289171804e+00,3.487017127807749972e+01
-5.942741182284540180e+00,3.412694635842726854e+01
-5.234662815253740220e+00,3.337677651165105885e+01
-4.562119470968169388e+00,3.263120416571423021e+01
-3.930175619667288345e+00,3.189840908821597765e+01
-3.342055365840102432e+00,3.118376212216351462e+01
-2.799376731960244058e+00,3.049041401637515492e+01
-2.302410383157394769e+00,2.981985123358146339e+01
-1.850339348940510442e+00,2.917237984032397691e+01
-1.441503673728325996e+00,2.854752132687029587e+01
-1.073620282890085376e+00,2.794431970280691502e+01
-7.439733073661947138e-01,2.736156834595752585e+01
-4.495736583634658001e-01,2.679796939380350906e+01
-1.872889735528561195e-01,2.625223954214208177e+01
4.605356828985732176e-02,2.572317527438059059e+01
2.535883832412566541e-01,2.520968875008178856e+01
4.383531708826975404e-01,2.471082346613909309e+01
6.032478340189453281e-01,2.422575674168528082e+01
7.510075520025341067e-01,2.375379425932694488e+01
8.841872572445480527e-01,2.329436039401307568e+01
1.005155119936539831e+00,2.284698688146438883e+01
1.116092997051966851e+00,2.241130148950419354e+01
1.219002130083956636e+00,2.198701771176576258e+01
1.315712672755574797e+00,2.157392605521376794e+01
1.407895891820745593e+00,2.117188719543593223e+01
1.497078111041211690e+00,2.078082708795566447e+01
1.584655662222040018e+00,2.040073401839127953e+01
1.671910270408379251e+00,2.003165752459332083e+01
1.760024435898486894e+00,1.967370911144956125e+01
1.850096486537037954e+00,1.932706469038170027e+01
1.943155062593697524e+00,1.899196870112949043e+01
2.040172865941875635e+00,1.866873990665351002e+01
2.142079557481562979e+00,1.835777888844341277e+01
2.249773723733434760e+00,1.805957730617916468e+01
2.364133856871901251e+00,1.777472902039335168e+01
2.486028303420764640e+00,1.750394320772264933e+01
2.616324136310959059e+00,1.724805962366056988e+01
2.755894893539724499e+00,1.700806618513587409e+01
2.905627104455807963e+00,1.678511905162174500e+01
3.066425491548093518e+00,1.658056537447960466e+01
3.239216691012624771e+00,1.639596885381749303e+01
3.424951278479272165e+00,1.623313818203652303e+01
3.624603816005320223e+00,1.609415835236050896e+01
3.839170551552146815e+00,1.598142465438838578e+01
4.069664301441606291e+00,1.589767894822891492e+01
4.317105928830155648e+00,1.584604748029599897e+01
4.582511696853501348e+00,1.583007904816541433e+01
4.866875624946983336e+00,1.585378170438525558e+01
5.171145814364892956e+00,1.592165537061218394e+01
5.496193541080097944e+00,1.603871667268139234e+01
5.842773753316980567e+00,1.621051096603412134e+01
6.211475476833363984e+00,1.644310487333436299e+01
6.602660554102302015e+00,1.674305070329661760e+01
7.016389168062442394e+00,1.711731191310747491e+01
